,Company,Ticker,Sector,Industry,No.Yrs,CCCSeq,DRIP DR,Fees SP,Price,Div.Yield,Current Dividend,Payouts/Year,Annualized,Qtly Sch,Previous Payout,Last Increased on:Ex-Div,Last Increased on:Pay,MR%Inc.,DGR 1-yr,DGR 3-yr,DGR 5-yr,DGR 10-yr,5/10 A/D*,Past 5yr DEG,&=MultiIncThisYrNotes,EPS %Payout,TTM P/E,FYE Month,TTM EPS,PEG,TTM P/Sales,MRQ P/Book,TTM ROE,TTM Growth,NY Growth,Past 5yr Growth,Est-5yr Growth,MktCap($Mil),Inside Own.,Debt/Equity,TweedFactor,Chowder Rule,+/-% vs.Graham,Estimated Div:2018,2019,2020,2021,2022,Est. Payback$,Est. Payback%,5-yr Beta,52-wk Low,52-wk High,50-day MMA,200-day MMA,OTC,StreakBegan,RecessionsSurvived,TTM ROA,1/3 A/D,updated,P/E
216,Omega Healthcare Investors,OHI,Real Estate,Equity Real Estate Investment Trusts (REITs),18,200,N,N,36.22,7.399226946438432,0.67,4,2.68,B15,0.66,2019-10-30 00:00:00,2019-11-15 00:00:00,1.5151515151515165,1.132075471698113,1.804511845689727,4.216302345351131,6.940306055850165,0.6075095696676228,,2020 = Year 18,400.0,54.05970149253731,12,0.67,3.49,9.55,2.24,4,14.399999999999999,98.92999999999999,-2.5,15.8,8360,0.3,1.38,-42.444172200747744,11.615529291789564,131.99016391340925,2.9480000000000004,3.242800000000001,3.567080000000001,3.9237880000000014,4.316166800000002,17.997834800000007,49.69032247377142,0.98,171.72,-19.900000000000002,-0.43,12.93,,2003,1,1.6,0.6273582932703925,False,0
217,ONEOK Inc.,OKE,Energy,"Oil, Gas & Consumable Fuels",18,182,N,N,39.83,9.38990710519709,0.935,4,3.74,B15,0.915,2020-01-24 00:00:00,2020-02-13 00:00:00,2.1857923497267775,5.9490084985835745,11.199004528465784,9.006668232499205,16.753967694688797,0.537584194778794,0.5964680948674971,,257.93103448275866,27.46896551724138,12,1.45,,2.17,3.05,10.299999999999999,10.7,11.83,15.1,-1.6,18730,0.59,2.32,-9.072390179545085,18.396575337696294,92.965563798986,4.114000000000001,4.525400000000001,4.570654000000001,4.616360540000001,4.662524145400002,22.488938685400008,56.462311537534546,2.03,227.55,-49.25,0.97,22.23,,2003,1,2.8000000000000003,0.5312086876527554,False,0
218,Omnicom Group Inc.,OMC,Communication Services,Media,11,325,N,N,62.38,4.168002564924656,0.65,4,2.6,A09,0.6,2019-03-08 00:00:00,2019-04-09 00:00:00,8.333333333333341,1.9607843137255054,5.726427034643122,5.387395206178347,13.237743997702346,0.4069723063924962,0.7696278865969066,2020 = Year 11,58.82352941176471,14.113122171945703,12,4.42,4.56,1.03,5.26,37.2,1.7999999999999998,12.620000000000001,7.000000000000001,3.2,13980,0.2,2.19,-4.5577244008427,9.555397771103003,81.64069860204101,2.6468000000000003,2.9114800000000005,3.0046473600000008,3.100796075520001,3.200021549936641,14.863744985456643,23.82774123991126,0.9,40.18,-22.27,-1.0699999999999998,11.64,,2010,0,4,0.3424097263203326,False,0
219,Oracle Corp.,ORCL,Information Technology,Software,12,290,-,-,60.43,1.5886149263610787,0.24,4,0.96,A26,0.19,2019-04-11 00:00:00,2019-04-25 00:00:00,26.315789473684205,5.494505494505497,10.064241629820891,10.98883056567086,16.98336881100935,0.647034795508146,1.5925841399522984,2020 = Year 12,29.09090909090909,18.312121212121212,5,3.3,1.7,4.64,23.02,95,7.3999999999999995,7.290000000000001,6.9,10.9,182770,38.91,8.94,-5.734675720089275,12.577445492031938,332.84332823938365,1.03104,1.106202816,1.2168230976,1.3385054073600002,1.4723559480960005,6.164927269056,10.20176612453417,0.76,52.18000000000001,-8.72,-1.09,5.66,,2010,0,9.5,0.5459433205801598,False,0
220,Paychex Inc.,PAYX,Information Technology,IT Services,10,419,N,N,87.32,2.8401282638570775,0.62,4,2.48,B24,0.56,2019-05-14 00:00:00,2019-05-30 00:00:00,10.714285714285703,2.4793388429751984,8.905584618126227,9.160706958928856,7.177346253629313,1.2763362160905407,0.880837207589313,2020 = Year 10,84.64163822525596,29.80204778156996,5,2.93,6.75,8.15,11.09,37.8,6.2,7.000000000000001,10.4,4.5,32380.000000000004,10.6,0.28,-17.801212558784027,12.000835222785934,283.2635935967777,2.63376,2.8181232,2.944938744,3.07746098748,3.2159467319165995,14.690229663396599,16.82344212482432,0.86,82.39999999999999,-12.64,-5,9.92,,2011,0,12.1,0.2784027045151879,False,0
221,Prosperity Bancshares,PB,Financials,Banks,23,149,N,N,67.44,2.906287069988138,0.49,4,1.96,A02,0.46,2020-12-14 00:00:00,2021-01-04 00:00:00,6.521739130434775,12.195121951219523,10.60114886613992,11.039696228905482,11.491719463882077,0.9606653089298531,12.266329143228315,,37.61996161228407,12.944337811900192,12,5.21,1.43,5.46,1.05,8,-1.9,-6.72,0.8999999999999999,9.120000000000001,6210,1.6,0.02,1.0016454869934268,13.94598329889362,-22.278117760268078,1.8584,1.876984,2.0481649408,2.23495758340096,2.4387857150071275,10.457292239208087,15.506067970356002,1.36,60.5,-10.34,-0.06,13.469999999999999,,2000,2,1.5,1.1503585229494093,False,0
222,PetMed Express Inc.,PETS,Consumer Discretionary,Internet & Direct Marketing Retail,12,287,-,-,38.2,2.931937172774869,0.28,4,1.12,B16,0.27,2020-05-14 00:00:00,2020-05-22 00:00:00,3.703703703703707,2.77777777777779,12.00359499353576,9.348524191688302,9.44881063229326,0.989386342418356,1.1263282158660604,,73.20261437908498,24.96732026143791,3,1.53,2.25,2.43,5.61,21.5,-30,10.45,8.3,11.04,757.84,3.8,0.0,-12.686858896974737,12.280461364463171,149.50321010330077,1.1211000000000002,1.2332100000000004,1.3565310000000006,1.4921841000000007,1.641402510000001,6.844427610000002,17.917349764397912,0.73,80.17999999999999,-32.98,18.48,15.079999999999998,,2009,0,18.099999999999998,0.23141215438155768,False,0
223,Premier Bank,PFC,Financials,Thrifts & Mortgage Finance,11,443,N,N,27.76,3.4582132564841492,0.24,4,0.96,B23,0.22,2020-11-12 00:00:00,2020-11-20 00:00:00,9.090909090909086,11.392405063291132,20.73621473595373,17.82628723503139,,,1.1727820549362757,2020 = Year 10,65.3061224489796,18.8843537414966,12,1.47,2.08,4.71,1.07,5.5,9.6,51.459999999999994,15.2,9,1010,0.5,0.09,2.4001467500189406,21.28450049151554,-5.234186887648928,0.9644800000000001,1.0609280000000003,1.1564115200000005,1.2604885568000006,1.3739325269120009,5.816240603712003,20.951875373602313,1.54,152.82,-11.899999999999999,18.69,47.48,,2011,0,0.7000000000000001,0.5493965609614505,False,0
224,Pfizer Inc.,PFE,Health Care,Pharmaceuticals,11,365,N,N,35.9,4.345403899721449,0.39,4,1.56,C01,0.38,2021-01-28 00:00:00,2021-03-05 00:00:00,2.6315789473684235,5.555555555555558,5.895589606372331,6.298004826234438,7.758393748847325,0.8117665885635336,0.4284357024649278,,104.69798657718121,24.093959731543624,12,1.49,,4.09,3.05,13.5,62.3,9.04,14.7,-1,199000,0.05,0.97,-13.450551005587737,10.643408725955886,80.72271846512768,1.6720000000000002,1.8231488000000002,1.8413802880000003,1.8597940908800004,1.8783920317888003,9.074715210668801,25.277758246988302,0.68,35.870000000000005,-16.669999999999998,-4.82,1.17,,2011,0,5,0.9423239958138805,False,0
225,Principal Financial Group Inc.,PFG,Financials,Insurance,12,286,-,-,49.27,4.5463771057438604,0.56,4,2.24,C29,0.55,2020-02-28 00:00:00,2020-03-27 00:00:00,1.8181818181818195,2.752293577981657,6.202678629339209,8.350607797257714,15.077000360017024,0.5538640046333649,1.415357253772494,,50.793650793650805,11.17233560090703,12,4.41,1.68,0.96,0.92,8.4,-7.3,25.430000000000003,5.8999999999999995,7.07,14440,0.3,0.28,1.7246493020945444,12.896984903001574,-32.411214760519236,2.2624000000000004,2.4886400000000006,2.664586848000001,2.852973138153601,3.0546783390210606,13.323278325174664,27.041360513851558,1.61,111.36999999999999,-13.56,-2.36,14.13,,2009,0,0.5,0.443726612719071,False,0
226,Douglas Dynamics Inc.,PLOW,Industrials,Machinery,11,313,Y,Y,40.8,2.7450980392156867,0.28,4,1.12,C30,0.2725,2020-03-19 00:00:00,2020-03-31 00:00:00,2.7522935779816535,2.752293577981657,5.272659960939663,4.7045617133854245,11.341907753201186,0.41479456681858395,1.2715031657798446,,,,12,-4.08,,1.95,5.08,-38.1,13.700000000000001,80.95,3.6999999999999997,15,942.49,0.4,1.49,,7.449659752601111,,1.2320000000000002,1.3552000000000004,1.4907200000000005,1.6397920000000006,1.8037712000000008,7.521483200000002,18.43500784313726,0.87,69.15,-28.28,-2.37,9.28,,2010,0,-14.399999999999999,0.5219933768479087,False,0
227,Philip Morris International,PM,Consumer Staples,Tobacco,13,277,Y,Y,79.65,6.026365348399246,1.2,4,4.8,C12,1.17,2020-09-23 00:00:00,2020-10-13 00:00:00,2.5641025641025665,2.614379084967333,3.9766038326929154,3.2188392302230806,7.064229280854151,0.4556532782630583,,,97.3630831643002,16.156186612576068,12,4.93,2.48,4.41,,-63.2,-9.6,13.139999999999999,-0.7000000000000001,6.65,127600,0.19,,-6.910982033953742,9.245204578622326,,4.7571,5.232810000000001,5.580791865000001,5.951914524022501,6.347716839869998,27.870333228892505,34.991002170612056,0.83,42.21,-11.67,-1.91,4.03,,2008,1,19.400000000000002,0.6574401662729632,False,0
228,Pioneer Bankshares Inc.,PNBI,Financials,Banks,11,314,-,-,23,4.0,0.23,4,0.92,C30,0.22,2020-03-19 00:00:00,2020-03-31 00:00:00,4.545454545454549,4.545454545454541,4.768955317164725,5.024607263868264,4.721531126157474,1.0641902233857434,,,,,12,,,,,,,,,,,,,,9.024607263868264,,0.9476000000000001,0.9760280000000001,1.00530884,1.0354681052,1.0665321483560002,5.030937093556001,21.873639537200003,,,,,,OTC,2010,0,,0.9531342281808041,False,0
229,PNC Financial Services Group Inc.,PNC,Financials,Banks,10,430,N,Y,143.52,3.205128205128205,1.15,4,4.6,B05,0.95,2019-07-18 00:00:00,2019-08-05 00:00:00,21.052631578947363,9.523809523809511,20.946924089664122,18.008245869352546,27.66439281750919,0.650953953269304,1.9574180292774508,2020 = Year 10,75.6578947368421,23.60526315789474,12,6.08,,5.23,1.18,13.8,6.3,20.34,9.2,-1.6199999999999999,63080,0.24,0.69,-2.3918890834139894,21.21337407448075,11.263871597239582,4.889799999999999,5.37878,5.4325678,5.486893478,5.54176241278,26.72980369078,18.62444515801282,1.35,80.73,-11.81,-1.4200000000000002,21.55,,2011,0,1.6,0.45466386773745276,False,0
230,PNM Resources Inc.,PNM,Utilities,Electric Utilities,10,457,N,N,48.52,2.6999175597691676,0.3275,4,1.31,B01,0.3075,2021-02-02 00:00:00,2021-02-16 00:00:00,6.504065040650413,6.034482758620685,8.237509904148421,8.98407058504047,9.419193834360872,0.953804618848262,,,53.46938775510204,19.804081632653062,12,2.45,4.36,2.76,2.19,11.600000000000001,-12.6,2.2399999999999998,-7.8,4.55,4160,1.23,1.97,-8.120093487843425,11.683988144809637,38.837937139369984,1.2423,1.27012752,1.3279183221600002,1.3883386058182803,1.4515080123830122,6.680192460361293,13.767915210967216,0.53,79.17,-13.569999999999999,-0.66,10.639999999999999,,2012,0,2.6,0.732561517841904,False,0
231,Pool Corp.,POOL,Consumer Discretionary,Distributors,10,398,-,-,354.18,0.65503416341973,0.58,4,2.32,B31,0.55,2020-05-14 00:00:00,2020-05-29 00:00:00,5.454545454545439,9.047619047619037,17.268772521723985,18.02312141916591,15.980029231264004,1.1278528442178763,0.8461559351721084,,29.07268170426065,44.38345864661654,12,7.98,2.67,3.93,24.69,71,13.8,8.97,21.3,17,14460,0.7000000000000001,0.58,-25.705303064030897,18.678155582585642,597.8785612236121,2.519,2.7449543000000003,3.0194497300000007,3.321394703000001,3.6535341733000015,15.258332906300001,4.308072987266362,0.75,120.88000000000001,-11.74,-0.06,14.99,,2011,0,20.1,0.5239294823205992,False,0
232,Portland General Electric Co.,POR,Utilities,Electric Utilities,15,256,-,-,42.29,3.8543390872546697,0.4075,4,1.63,A16,0.385,2020-09-24 00:00:00,2020-10-15 00:00:00,5.844155844155835,4.515050167224066,5.78287468393357,6.1383684380522,4.255333081421897,1.4425118599649305,3.2307202305537897,,89.0710382513661,23.109289617486336,12,1.83,4.19,1.77,1.46,6.3,0.7000000000000001,65.48,1.9,5.5,3780,0.47000000000000003,1.23,-13.116582092179467,9.99270752530687,22.45554810992536,1.5734374999999998,1.73078125,1.8259742187499999,1.9264028007812497,2.032354954824218,9.088950724355467,21.49196198712572,0.31,32.32,-32.96,0.54,1.17,,2006,1,1.9,0.78076223573859,False,0
233,PPL Corp.,PPL,Utilities,Electric Utilities,19,170,N,N,27.67,5.999277195518612,0.415,4,1.66,A02,0.4125,2020-03-09 00:00:00,2020-04-01 00:00:00,0.6060606060606066,0.6069802731411222,1.9325913486724522,2.0851259369290664,2.464708667828619,0.8459928607976371,1.0974347036468772,,82.17821782178217,13.698019801980198,12,2.02,,2.83,1.58,11.700000000000001,-8,2.2399999999999998,1.9,,21580,0.1,1.76,-5.613616669532519,8.08440313244768,-1.9232244341682248,1.674075,1.71157428,1.7629215084,1.815809153652,1.8702834282615601,8.83466337031356,31.92867137807575,0.79,52.7,-24.87,-1.8499999999999999,1.29,,2002,1,3.3000000000000003,0.31407585134750443,False,0
234,Perrigo Company plc,PRGO,Health Care,Pharmaceuticals,18,185,-,-,42.7,2.107728337236534,0.225,4,0.9,C20,0.21,2020-02-27 00:00:00,2020-03-17 00:00:00,7.1428571428571495,9.756097560975618,12.035118663929122,12.474611314209483,13.330427658960797,0.9357997832743176,3.8983160356904634,"Ireland,US$",,,6,-0.06,,1.17,1.02,-0.1,13,3.9,3.2,10,5980,0.75,0.61,,14.582339651446016,,0.9900000000000001,1.02861,1.1314710000000001,1.2446181000000003,1.3690799100000004,5.76377901,13.498311498829041,1.22,6.72,-33.129999999999995,-7.580000000000001,-14.66,,2003,1,-0.1,0.8106357596802067,False,0
235,Primerica Inc.,PRI,Financials,Insurance,11,304,-,-,139.31,1.1485176943507285,0.4,4,1.6,C16,0.34,2020-02-21 00:00:00,2020-03-16 00:00:00,17.64705882352941,17.647058823529417,27.059885603416433,20.11244339814313,54.9918987548337,0.3657346600780043,0.9354624836345643,,17.185821697099893,14.963480128893663,12,9.31,1.18,2.61,3.26,23.1,18.7,11.379999999999999,21.5,12.870000000000001,5630,0.6,0.99,6.297480963600199,21.26096109249386,47.24272511015173,1.7600000000000002,1.9360000000000004,2.1296000000000004,2.3425600000000006,2.576816000000001,10.744976000000003,7.712996913358698,1.44,127.63,-1.69,3.1300000000000003,15.379999999999999,,2010,0,2.7,0.6521483158561985,False,0
236,Prudential Financial Inc.,PRU,Financials,Insurance,12,285,-,-,78.28,5.620848237097599,1.1,4,4.4,C15,1,2020-02-14 00:00:00,2020-03-12 00:00:00,10.000000000000009,10.000000000000009,13.617128057248994,12.515555850474192,14.36035204509487,0.8715354478199708,0.43760684791867804,,,,12,-0.31,,0.53,0.48,-2.3,10.6,18.13,28.599999999999998,4.04,32240.000000000004,0.2,0.34,,18.13640408757179,,4.840000000000001,5.324000000000002,5.539089600000001,5.762868819840001,5.995688720161537,27.46164714000154,35.08130702606226,1.69,102.69,-19.5,-0.9199999999999999,15.740000000000002,,2009,0,-0.2,0.7343692412936199,False,0
237,Qualcomm Inc.,QCOM,Information Technology,Semiconductors & Semiconductor Equipment,18,191,N,Y,156.28,1.6636805733299207,0.65,4,2.6,C20,0.62,2020-06-03 00:00:00,2020-06-25 00:00:00,4.8387096774193585,3.629032258064502,4.687549724700313,6.680252715690838,13.258326536009513,0.5038533858362383,0.9408806641818082,,57.39514348785871,34.498896247240616,9,4.53,1.42,7.58,28.91,122.7,25.8,11.91,7.1,24.18,178450,0.13999999999999999,2.59,-26.15496295821986,8.343933289020757,565.7871166297081,2.827,3.1097,3.4206700000000003,3.7627370000000004,4.139010700000001,17.2591177,11.043714934732533,1.35,169.45,-6.94,2.6,35.86,,2003,1,15.6,0.7741853358785469,False,0
238,QNB Corp.,QNBC,Financials,Banks,10,375,-,-,32.49,4.185903354878424,0.34,4,1.36,C30,0.33,2020-03-12 00:00:00,2020-03-27 00:00:00,3.030303030303033,3.0303030303030276,3.1270055989971013,3.232437953530787,3.5444361566979943,0.9119752227508406,,,,,12,,,,,,,,,,,,,,7.418341308409211,,1.4008,1.442824,1.48610872,1.5306919816000002,1.5766127410480002,7.437037442648,22.890235280541702,,,,,,OTC,2011,0,,0.9690750254092643,False,0
239,Quaint Oak Bancorp Inc.,QNTO,Financials,Thrifts & Mortgage Finance,13,280,-,-,15.55,2.315112540192926,0.09,4,0.36,B07,0.07,2019-04-18 00:00:00,2019-05-06 00:00:00,28.57142857142855,5.88235294117645,23.741763181570306,21.139194869152256,20.133316188710502,1.049960904155759,,2020 = Year 13,,,12,,,,,,,,,,,,,,23.454307409345184,,0.3708,0.38192400000000004,0.39338172000000005,0.40518317160000006,0.4173386667480001,1.9686275583480002,12.659984298057877,,,,,,OTC,2008,1,,0.24776394643438543,False,0
240,Ryder System,R,Industrials,Road & Rail,16,247,Y,Y,62.59,3.578846461096022,0.56,4,2.24,C16,0.54,2019-08-16 00:00:00,2019-09-20 00:00:00,3.703703703703707,1.81818181818183,7.561909734969574,7.504014914181223,8.184435838957803,0.9168640407029907,,2020 = Year 16,,,12,-3.23,,0.42,1.59,-11.4,-106.89999999999999,2447.1,-15.9,,3540,0.7000000000000001,3.46,,11.082861375277245,,2.2624000000000004,2.4886400000000006,2.5632992000000008,2.640198176000001,2.719404121280001,12.673941497280005,20.249147623070783,2.01,176.7,-10.52,-0.88,36.18,,2005,1,-1.7999999999999998,0.24043950297023023,False,0
241,Ritchie Brothers Auctioneers Inc.,RBA,Industrials,Commercial Services & Supplies,20,166,-,-,58.91,1.493804107961297,0.22,4,0.88,C23,0.2,2020-08-25 00:00:00,2020-09-16 00:00:00,9.999999999999995,10.526315789473673,7.297628793540634,6.9610375725068785,7.4359288518188515,0.9361355805339889,0.7031351083340281,"Can,US$",53.65853658536586,35.920731707317074,12,1.64,5.3,4.99,6.9,19.2,22.3,17.57,9.9,7.000000000000001,6620,14.299999999999999,0.71,-27.465890026848896,8.454841680468176,231.89894632117424,0.924,1.0164000000000002,1.0875480000000002,1.1636763600000002,1.2451337052000002,5.436758065200001,9.22892219521304,1.12,127.27999999999999,-25.09,-12.15,6.97,,2001,2,7.3,1.4424296010768394,False,0
242,Regal Beloit Corp.,RBC,Industrials,Electrical Equipment,16,246,-,-,125.48,0.956327701625757,0.3,4,1.2,A13,0.28,2019-06-27 00:00:00,2019-07-12 00:00:00,7.142857142857128,3.4482758620689724,6.265856918261115,5.922384104881218,6.160689621814597,0.9613183699289841,0.1125928537049661,2020 = Year 16,27.777777777777775,29.046296296296294,12,4.32,2.69,1.79,2.11,7.5,19.3,20.86,52.6,10.85,5110,0.2,0.44,-22.16758448978932,6.878711806506974,65.04233151956997,1.32,1.4520000000000002,1.5972000000000004,1.7569200000000005,1.9326120000000007,8.058732000000003,6.4223238763149535,1.41,141.35,-14.62,0.9299999999999999,27.63,,2005,1,3.9,0.5503278972137668,False,0
243,Republic Bancorp KY,RBCAA,Financials,Banks,23,154,N,Y,36.09,3.4136880022166807,0.308,4,1.232,A20,0.286,2021-03-18 00:00:00,2021-04-16 00:00:00,7.6923076923077,8.510638297872353,9.354129979287684,7.820272807754569,7.177346253629313,1.0895771962792171,0.303111349137774,,29.263657957244654,8.572446555819479,12,4.21,0.87,2.85,0.95,11.200000000000001,17.4,-14.360000000000001,25.8,10,737.65,41.199999999999996,0.05,2.661514254151772,11.23396080997125,-39.83790699552304,1.2342000000000002,1.2465420000000003,1.3711962000000004,1.5083158200000006,1.6591474020000008,7.019401422000001,19.449713000831256,0.63,33.42,-19.02,-3.2,9.27,,1999,2,1.5,0.9098268162530319,False,0
244,Reinsurance Group of America Inc.,RGA,Financials,Insurance,12,292,-,-,105.05,2.6653974297953353,0.7,4,2.8,B29,0.6,2019-08-07 00:00:00,2019-08-29 00:00:00,16.666666666666664,7.692307692307687,15.441567326431937,14.869835499703509,19.286605283985047,0.7709928875897576,2.155048623145436,2020 = Year 12,35.48795944233207,13.314321926489226,12,7.89,18.73,0.53,0.57,4.3999999999999995,35.6,48.86,6.9,0.75,7570,0.1,0.3,4.220911003009617,17.535232929498843,-41.92279660046806,3.08,3.3880000000000003,3.4134100000000007,3.439010575000001,3.4648031543125013,16.785223729312502,15.978318638089009,1.17,89.66,-32.64,-9.58,5.64,,2009,0,0.7000000000000001,0.49815588856323295,False,0
245,RGC Resources Inc.,RGCO,Utilities,Gas Utilities,17,229,N,N,22.51,3.287427809862283,0.185,4,0.74,B01,0.175,2021-01-14 00:00:00,2021-02-01 00:00:00,5.71428571428572,6.060606060606055,6.469042607881903,6.399531281508364,4.75253372353317,1.346551472074725,0.5078993080562194,,56.92307692307692,17.315384615384616,9,1.3,,2.89,2.08,11.899999999999999,20.4,6.72,12.6,,182.56,5.5,1.39,-7.62842552401397,9.686959091370646,26.5192124189489,0.77,0.8217439999999999,0.84639632,0.8717882096,0.897941855888,4.2078703854879995,18.693338007498888,-0.49,-0.18,-29.609999999999996,-7.03,-6.950000000000001,,2004,1,3.9,0.9368629066102908,False,0
246,Royal Gold Inc.,RGLD,Materials,Metals & Mining,20,167,-,-,106.88,1.122754491017964,0.3,4,1.2,A19,0.28,2021-01-07 00:00:00,2021-01-22 00:00:00,7.142857142857128,5.660377358490565,5.272659960939663,4.941452284458392,12.01896409875356,0.41113795197797876,0.2560337971221965,,48.192771084337345,42.92369477911646,6,2.49,2.65,13.05,2.91,10.4,34.699999999999996,7.21,19.3,15.8,6880,0.2,0.12,-36.8594880036401,6.064206775476356,135.61546054462826,1.2320000000000002,1.3208272000000003,1.4529099200000004,1.5982009120000005,1.7580210032000008,7.361959035200002,6.8880604745509,0.58,78.79,-27.61,-1.94,-12.559999999999999,,2002,1,8.799999999999999,1.0735335486117343,False,0
247,Resources Connection Inc.,RGP,Industrials,Professional Services,11,333,-,-,11.54,4.852686308492202,0.14,4,0.56,C21,0.13,2019-08-21 00:00:00,2019-09-19 00:00:00,7.692307692307699,3.703703703703698,6.776758314981257,9.238846414037315,21.48140440390669,0.4300857728071589,2.309711603509329,2020 = Year 11,147.3684210526316,30.368421052631575,5,0.38,3.87,0.58,1.24,,-10.2,62.5,4,8,376.27,1.4000000000000001,0.22,-16.276888330102057,14.091532722529518,29.369139554245493,0.5656000000000001,0.6221600000000002,0.6719328000000002,0.7256874240000003,0.7837424179200004,3.3691226419200015,29.195170207279048,1.02,33.26,-26.779999999999998,-7.35,-1.37,,2010,0,,0.5465302924432154,False,0
